,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-3929-3p,17.00780847,0.807171284,0.603529988,1.337417029,0.181086549,0.998458272
hsa-miR-152-3p,39.46575111,0.721432411,0.541353919,1.332644662,0.182648441,0.998458272
hsa-miR-17-5p,1181.025614,0.747491206,0.56678735,1.318821256,0.187228876,0.998458272
hsa-miR-548ay-5p,9.544912021,0.767325893,0.588642372,1.303551918,0.192386404,0.998458272
hsa-miR-1307-5p,31.1768604,-0.700478944,0.552240387,-1.268431212,0.204644001,0.998458272
hsa-miR-548k-5p,9.809647729,-0.711916956,0.56308395,-1.264317614,0.20611605,0.998458272
hsa-let-7a-1-3p,23.20028711,-0.663883002,0.533943883,-1.243357256,0.213736214,0.998458272
hsa-let-7a-3-3p,23.27965571,-0.660960533,0.533652394,-1.238560046,0.215508472,0.998458272
hsa-miR-708-5p,27.53247464,0.666025317,0.540060816,1.233241325,0.217485742,0.998458272
hsa-miR-548h-1-5p,5.548926551,-0.733967353,0.600835865,-1.221577132,0.221867581,0.998458272
hsa-miR-548h-5-5p,5.548926551,-0.733967353,0.600835865,-1.221577132,0.221867581,0.998458272
hsa-miR-125b-2-3p,24.7624249,0.594770372,0.487675842,1.219601878,0.222615834,0.998458272
hsa-miR-9-3-3p,11.71060625,0.71730594,0.589443013,1.21692161,0.223634043,0.998458272
hsa-miR-122-5p,146.3640743,-0.71085639,0.584154337,-1.216898249,0.223642932,0.998458272
hsa-miR-3648-2-3p,7.356680137,-0.73747452,0.606490503,-1.215970434,0.223996185,0.998458272
hsa-miR-3648-1-3p,7.356680137,-0.73747452,0.606490503,-1.215970434,0.223996185,0.998458272
hsa-miR-128-2-3p,928.297528,-0.565852174,0.465998423,-1.214279162,0.22464114,0.998458272
hsa-miR-128-1-3p,942.3878723,-0.559697806,0.461923103,-1.211668787,0.225639192,0.998458272
hsa-miR-1277-5p,3.995217811,-0.723412071,0.604882771,-1.195954167,0.231714445,0.998458272
hsa-miR-566-5p,2.909495828,0.724441764,0.607827282,1.191854637,0.233318248,0.998458272
hsa-miR-1304-5p,4.248728488,0.714123109,0.599282014,1.19163114,0.233405909,0.998458272
hsa-miR-760-3p,31.36945536,-0.671950978,0.565636622,-1.187955221,0.234851052,0.998458272
hsa-miR-548h-4-5p,5.583459255,-0.711374361,0.599759662,-1.186099044,0.235583188,0.998458272
hsa-miR-548h-3-5p,5.583459255,-0.711374361,0.599759662,-1.186099044,0.235583188,0.998458272
hsa-miR-548h-2-5p,5.583459255,-0.711374361,0.599759662,-1.186099044,0.235583188,0.998458272
hsa-miR-365b-3p,3.303216857,0.715020146,0.603377598,1.185029322,0.236005854,0.998458272
hsa-miR-365a-3p,3.303216857,0.715020146,0.603377598,1.185029322,0.236005854,0.998458272
hsa-miR-5096-3p,76.05481837,0.710383914,0.601286242,1.181440494,0.23742778,0.998458272
hsa-miR-132-5p,4.400323466,-0.712672931,0.603287389,-1.181315811,0.237477289,0.998458272
hsa-miR-8086-3p,18.78519712,0.70814659,0.600303452,1.179647705,0.238140361,0.998458272
hsa-miR-15b-5p,38.7438401,0.677502391,0.57602906,1.176160089,0.23953091,0.998458272
hsa-miR-3177-3p,6.808452701,-0.695612033,0.591481316,-1.176050729,0.239574605,0.998458272
hsa-miR-4419a-3p,3.428912778,0.68987431,0.597706183,1.154203068,0.248416925,0.998458272
hsa-miR-130b-3p,16.65602111,0.62449582,0.542525222,1.151090852,0.249694861,0.998458272
hsa-miR-1295a-3p,2.85044302,0.695168906,0.607828711,1.143692118,0.252751343,0.998458272
hsa-miR-10b-3p,9.764398021,0.686081821,0.604148697,1.135617481,0.25611669,0.998458272
hsa-miR-1271-5p,3.716685539,0.683854321,0.607221678,1.126202086,0.260079991,0.998458272
hsa-miR-99b-3p,56.87385122,-0.581318736,0.5167069,-1.125045428,0.260569784,0.998458272
hsa-miR-548n-5p,6.004231248,0.658548246,0.588107219,1.119775824,0.262809304,0.998458272
hsa-miR-18a-5p,40.04844662,0.577919078,0.516445164,1.119032799,0.263126147,0.998458272
hsa-miR-320b-1-3p,283.9469964,-0.624061773,0.557956766,-1.118476935,0.263363352,0.998458272
hsa-miR-331-5p,6.668729944,0.627712581,0.564451176,1.112075957,0.266105493,0.998458272
hsa-miR-20b-5p,18.61394715,0.650678015,0.587586453,1.107374093,0.268132222,0.998458272
hsa-miR-217-5p,3.727734922,0.669795718,0.605900675,1.10545465,0.268962635,0.998458272
hsa-miR-141-3p,1.110249742,-0.611372943,0.559752557,-1.092220009,0.27473641,0.998458272
hsa-miR-106a-5p,128.2965066,0.624734793,0.572830411,1.090610382,0.275444359,0.998458272
hsa-miR-548ab-5p,5.899401546,0.643430764,0.59125659,1.088242863,0.276487907,0.998458272
hsa-miR-324-3p,7.280240987,0.608994319,0.560450554,1.086615607,0.277206725,0.998458272
hsa-miR-195-3p,1.725028757,-0.650826359,0.600612948,-1.083603611,0.278540589,0.998458272
hsa-miR-149-5p,6.003356068,-0.631324423,0.583775722,-1.081450289,0.279496862,0.998458272
hsa-miR-1307-3p,131.0251117,-0.482180701,0.449622193,-1.072413034,0.283534556,0.998458272
hsa-miR-505-3p,9.785721865,-0.631072712,0.589329168,-1.070832307,0.284244837,0.998458272
hsa-miR-193b-5p,2.714253072,-0.637553837,0.607960261,-1.048676828,0.294326883,0.998458272
hsa-miR-1273a-5p,19.03877836,0.605338269,0.579067044,1.045368192,0.295852832,0.998458272
hsa-miR-222-3p,110.5192242,-0.590954689,0.57314816,-1.031067934,0.302508964,0.998458272
hsa-miR-320b-2-3p,315.7680128,-0.560377057,0.544461314,-1.029232091,0.303370626,0.998458272
hsa-miR-20a-5p,4659.817315,0.573132978,0.565412599,1.013654417,0.310747682,0.998458272
hsa-miR-423-5p,328.1628853,-0.537013312,0.532242356,-1.00896388,0.312991957,0.998458272
hsa-miR-30b-5p,19.71998924,0.550614743,0.556723609,0.989027112,0.322649877,0.998458272
hsa-miR-6126-5p,2.180501056,-0.583008827,0.589627094,-0.988775503,0.322772992,0.998458272
hsa-miR-130a-3p,2.036839696,0.597494361,0.604757981,0.987989213,0.323157931,0.998458272
